DATE,HPCP,STATION,STATION_NAME
20130819 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130819 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130819 16:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20130819 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130820 22:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130821 02:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130821 03:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130821 16:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20130821 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130821 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130821 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130823 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130823 22:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130823 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130828 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130828 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130828 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130901 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130901 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130901 17:00,0.21,COOP:317069,RALEIGH AIRPORT NC US
20130901 18:00,0.4,COOP:317069,RALEIGH AIRPORT NC US
20130901 19:00,0.49,COOP:317069,RALEIGH AIRPORT NC US
20130901 20:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20130901 21:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20130903 11:00,0.28,COOP:317069,RALEIGH AIRPORT NC US
20130903 12:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20130912 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130912 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130916 04:00,0.05,COOP:317069,RALEIGH AIRPORT NC US
20130916 05:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20130920 02:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130920 05:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20130920 06:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20130920 07:00,0.15,COOP:317069,RALEIGH AIRPORT NC US
20130920 08:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20130920 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130920 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130920 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130920 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130920 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130921 02:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20130921 03:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20130921 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130921 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130921 16:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20130921 17:00,0.07,COOP:317069,RALEIGH AIRPORT NC US
20130921 18:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20130921 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20130921 21:00,0.08,COOP:317069,RALEIGH AIRPORT NC US
20130921 22:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20130921 23:00,0.39,COOP:317069,RALEIGH AIRPORT NC US
20130922 00:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20130922 01:00,0.08,COOP:317069,RALEIGH AIRPORT NC US
20130922 02:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20130922 03:00,0.19,COOP:317069,RALEIGH AIRPORT NC US
20130922 04:00,0.08,COOP:317069,RALEIGH AIRPORT NC US
20130922 05:00,0.05,COOP:317069,RALEIGH AIRPORT NC US
20131001 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131007 04:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131007 05:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131007 07:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131007 08:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131007 09:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131007 10:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131007 11:00,0.28,COOP:317069,RALEIGH AIRPORT NC US
20131007 12:00,0.19,COOP:317069,RALEIGH AIRPORT NC US
20131007 13:00,0.06,COOP:317069,RALEIGH AIRPORT NC US
20131007 14:00,0.16,COOP:317069,RALEIGH AIRPORT NC US
20131007 15:00,0.07,COOP:317069,RALEIGH AIRPORT NC US
20131007 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131007 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131007 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131008 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131008 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 07:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 12:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131009 19:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131009 20:00,0.09,COOP:317069,RALEIGH AIRPORT NC US
20131009 21:00,0.05,COOP:317069,RALEIGH AIRPORT NC US
20131009 22:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131009 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 00:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 02:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 03:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 05:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 06:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131010 07:00,0.09,COOP:317069,RALEIGH AIRPORT NC US
20131010 08:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 09:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131010 10:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 11:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 12:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 22:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131010 23:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131011 00:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 01:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131011 02:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 03:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 05:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 08:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 10:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 11:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 12:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131011 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131012 10:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131012 11:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131012 12:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131012 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131012 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131012 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131012 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131012 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131013 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131013 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131013 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131013 20:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131013 21:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131013 22:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131013 23:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131014 00:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131014 01:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131014 02:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131014 03:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131014 04:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131014 05:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131014 06:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131014 07:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131014 08:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131014 09:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131014 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131014 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131016 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131016 05:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131016 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131016 07:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131017 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131017 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131017 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131017 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131017 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131019 18:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131022 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131022 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131022 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131022 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131022 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131023 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131023 05:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131023 08:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131101 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131101 11:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131101 12:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131101 13:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131101 14:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131101 15:00,0.23,COOP:317069,RALEIGH AIRPORT NC US
20131101 16:00,0.29,COOP:317069,RALEIGH AIRPORT NC US
20131101 17:00,0.18,COOP:317069,RALEIGH AIRPORT NC US
20131101 18:00,0.43,COOP:317069,RALEIGH AIRPORT NC US
20131101 19:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131101 20:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131101 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131102 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131102 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131107 02:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131107 03:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131107 04:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131107 05:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131107 06:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131107 07:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131112 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131112 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131112 19:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131112 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131116 00:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131116 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131117 20:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131117 21:00,0.06,COOP:317069,RALEIGH AIRPORT NC US
20131117 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131118 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131118 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131118 07:00,0.06,COOP:317069,RALEIGH AIRPORT NC US
20131122 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131122 22:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131122 23:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131123 00:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131123 01:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131123 02:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131126 10:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131126 11:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131126 12:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131126 13:00,0.06,COOP:317069,RALEIGH AIRPORT NC US
20131126 14:00,0.09,COOP:317069,RALEIGH AIRPORT NC US
20131126 15:00,0.06,COOP:317069,RALEIGH AIRPORT NC US
20131126 16:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131126 17:00,0.05,COOP:317069,RALEIGH AIRPORT NC US
20131126 18:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131126 19:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131126 20:00,0.1,COOP:317069,RALEIGH AIRPORT NC US
20131126 21:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131126 22:00,0.12,COOP:317069,RALEIGH AIRPORT NC US
20131126 23:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131127 00:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131127 01:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131127 02:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131127 03:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131127 04:00,0.15,COOP:317069,RALEIGH AIRPORT NC US
20131127 05:00,0.09,COOP:317069,RALEIGH AIRPORT NC US
20131127 06:00,0.14,COOP:317069,RALEIGH AIRPORT NC US
20131127 07:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131127 08:00,0.07,COOP:317069,RALEIGH AIRPORT NC US
20131127 09:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131127 10:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131127 11:00,0.05,COOP:317069,RALEIGH AIRPORT NC US
20131127 12:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131127 13:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131127 14:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131127 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131127 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131127 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131201 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131203 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 00:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 03:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 10:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 11:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131204 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 09:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131205 10:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131205 12:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 19:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131205 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131206 00:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131206 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131207 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131207 05:00,0.07,COOP:317069,RALEIGH AIRPORT NC US
20131207 06:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131207 07:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131207 08:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131207 09:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 08:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 09:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 10:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131208 11:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131208 13:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131208 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 15:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131208 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 17:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 22:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131208 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 00:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 09:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 10:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131209 11:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 12:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131209 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 15:00,0.05,COOP:317069,RALEIGH AIRPORT NC US
20131209 16:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 17:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131209 18:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 19:00,0.05,COOP:317069,RALEIGH AIRPORT NC US
20131209 20:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131209 21:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131209 22:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131210 02:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131210 03:00,0.08,COOP:317069,RALEIGH AIRPORT NC US
20131210 04:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131210 05:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131210 06:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131210 07:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131210 08:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131210 09:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131210 10:00,0.09,COOP:317069,RALEIGH AIRPORT NC US
20131210 11:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131210 12:00,0.06,COOP:317069,RALEIGH AIRPORT NC US
20131210 13:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131210 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131214 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131214 07:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131214 12:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131214 13:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131214 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131214 15:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131214 16:00,0.21,COOP:317069,RALEIGH AIRPORT NC US
20131214 17:00,0.27,COOP:317069,RALEIGH AIRPORT NC US
20131214 18:00,0.14,COOP:317069,RALEIGH AIRPORT NC US
20131214 19:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131214 20:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131214 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131215 04:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131215 05:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131217 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131217 22:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131222 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131222 19:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131222 20:00,0.24,COOP:317069,RALEIGH AIRPORT NC US
20131222 21:00,0.02,COOP:317069,RALEIGH AIRPORT NC US
20131222 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131223 00:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131223 01:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131223 02:00,0.1,COOP:317069,RALEIGH AIRPORT NC US
20131223 03:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131223 04:00,0.23,COOP:317069,RALEIGH AIRPORT NC US
20131223 05:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131223 06:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131223 08:00,0.56,COOP:317069,RALEIGH AIRPORT NC US
20131223 09:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131223 10:00,0.04,COOP:317069,RALEIGH AIRPORT NC US
20131223 11:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131223 12:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131223 13:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131223 14:00,0.11,COOP:317069,RALEIGH AIRPORT NC US
20131223 15:00,0.1,COOP:317069,RALEIGH AIRPORT NC US
20131223 16:00,0.06,COOP:317069,RALEIGH AIRPORT NC US
20131223 17:00,0.03,COOP:317069,RALEIGH AIRPORT NC US
20131223 18:00,0.15,COOP:317069,RALEIGH AIRPORT NC US
20131223 19:00,0.08,COOP:317069,RALEIGH AIRPORT NC US
20131223 20:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131223 21:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131223 22:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131223 23:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131224 00:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131224 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131226 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131226 05:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131226 06:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131226 07:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131226 08:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131226 09:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131229 02:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131229 03:00,0.09,COOP:317069,RALEIGH AIRPORT NC US
20131229 04:00,0.1,COOP:317069,RALEIGH AIRPORT NC US
20131229 05:00,0.19,COOP:317069,RALEIGH AIRPORT NC US
20131229 06:00,0.13,COOP:317069,RALEIGH AIRPORT NC US
20131229 07:00,0.13,COOP:317069,RALEIGH AIRPORT NC US
20131229 08:00,0.27,COOP:317069,RALEIGH AIRPORT NC US
20131229 09:00,0.5,COOP:317069,RALEIGH AIRPORT NC US
20131229 10:00,0.21,COOP:317069,RALEIGH AIRPORT NC US
20131229 11:00,0.17,COOP:317069,RALEIGH AIRPORT NC US
20131229 12:00,0.14,COOP:317069,RALEIGH AIRPORT NC US
20131229 13:00,0.01,COOP:317069,RALEIGH AIRPORT NC US
20131229 14:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131231 04:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131231 05:00,0,COOP:317069,RALEIGH AIRPORT NC US
20131231 06:00,0,COOP:317069,RALEIGH AIRPORT NC US