480,50,53.33,0.40003,1.1999
479.26,50,52.13,0.49865,0
478.7,50.067,52.13,1.7981,1.1944
476.97,51.667,50.936,0.89404,13.443
475.82,63.809,43.939,0.80394,13.221
472.33,43.153,47.731,0.44711,13.195
469.44,34.81,47.62,0.45212,2.1192
468.86,35.21,46.477,1.0975,15
462.48,28.644,47.07,0.19998,0.28033
462.48,28.644,46.841,4.4379,16.202
454.24,25.281,45.935,0.15327,2.1196
454.24,25.281,44.794,0,1.2
454.24,25.281,44.109,5.3291e-15,1.1999
437.22,26.386,48.157,0,0
437.22,26.386,48.157,0.14046,0.28092
437.22,26.452,47.929,2.1988,2.7514
434.95,28.302,46.37,0.95111,12.915
430.3,19.428,47.435,0.49884,11.642
426.68,27.981,47.904,0.046723,14.997
438.36,21.39,47.644,0.59997,1.4803
453.53,21.79,46.729,0.19999,3.5999
469.28,21.79,44.669,0.15327,0.91963
484.46,21.79,44.215,-1.7764e-15,1.2
483.84,22.927,48.159,0.046843,1.2
499.02,22.927,47.473,0.49368,0.28087
514.77,22.994,47.244,0.55317,14.398
509.56,30.022,47.396,0.79292,13.193
521.25,22.006,47.569,1.6042,0.91887
523.86,23.606,47.112,1.5985,0
522.21,25.206,47.112,0.84206,13.195
517.63,16.635,47.7,2.1931,1.2
515.35,18.235,47.014,0.45415,0
514.77,18.568,47.014,0.44671,0
514.77,18.968,47.014,0.29736,1.2
514.2,19.035,46.328,0.95095,1.2002
513.11,19.835,45.642,1.2429,1.2
511.96,21.035,44.957,2.9932,0
509.09,23.835,44.957,0.79419,12.277
487.55,29.64,46.999,1.101,13.195
482.97,21.125,47.494,0.35325,0.91963
482.97,21.125,47.036,0.24671,1.1999
482.4,21.125,46.351,0.59995,1.2
481.83,21.125,45.665,0.19998,1.4803
481.83,21.125,44.748,0.89352,3.6004
464.27,22.809,47.245,1.4035,0.91962
462.54,23.609,46.788,0.69954,0
461.97,23.942,46.788,0.15326,0
461.97,23.942,46.788,0.19984,0
461.44,23.942,46.788,0.093624,0.28087
461.44,24.009,46.558,1.4015,15.601
440.23,30.467,46.504,0.84858,14.116
435,21.105,47.396,1.7905,0
433.28,22.705,47.396,0.45567,0.28033
432.69,23.039,47.167,0.73439,13.196
413,30.067,47.529,2.195,1.2003
410.72,31.667,46.843,0.90469,0.91911
410.15,32.4,46.386,0.8457,0.28086
409.01,32.867,46.156,0.79978,1.2001
408.43,33.667,45.469,0.39987,1.1996
407.86,34.067,44.783,2.4018,0.91789
405.57,36.467,44.33,1.6406,1.4806
403.86,22.913,47.932,0.99599,13.193
399.8,15.532,47.656,0.55319,14.396
379.91,22.498,47.489,0.4,1.2
379.91,22.898,46.802,1.2436,1.1999
378.19,24.098,46.116,1.2046,0.91934
377.03,24.898,45.66,1.7964,-5.6843e-14
375.32,26.498,45.66,0.65379,1.2
374.75,26.832,44.975,0.19998,0
374.75,26.832,44.975,0.24671,0
374.18,26.832,44.975,0.19998,0
374.18,26.832,44.975,0.15326,0
374.18,26.832,44.975,0.046722,0.28033
374.18,26.832,44.743,1.2939,15.593
352.33,21.02,47.677,1.7896,13.195
331.38,30.467,47.618,1.0039,0.91914
330.81,31.267,47.16,2.1499,0
328.52,33.267,47.16,0.44352,11.994
325.04,25.112,47.834,1.7889,0
323.33,26.312,47.834,0.45368,0
322.75,26.645,47.834,0.046723,0
322.75,26.645,47.834,0.19998,0
322.75,26.645,47.834,1.0988,1.1996
321.64,27.112,47.148,1.797,1.4808
319.91,28.312,46.232,2.3964,1.2001
317.08,30.312,45.546,2.1953,14.401
310.13,22.082,46.243,0.55302,14.396
288.98,28.234,47.056,0.8,2.4
288.42,29.034,45.682,2.3945,2.3996
285.55,31.434,44.309,1.6444,2.1171
283.2,17.49,48.152,0.9003,1.4805
282.05,17.823,47.238,0.89385,1.2005
281.48,17.89,46.551,2.7577,0.91899
294.37,20.29,46.095,0.29891,0
310.12,20.624,46.095,0,0
325.87,20.624,46.095,0.19998,0
341.05,20.624,46.095,0.14043,0.28086
356.8,20.69,45.864,1.3997,14.402
350.29,28.119,46.549,0.60533,12.916
361.97,18.838,47.621,2.3966,0
375.4,20.438,47.621,0.59953,0
390.58,20.838,47.621,1.9981,13.196
384.6,29.736,47.799,0.89949,0
399.2,30.469,47.799,0.15326,0
414.95,30.469,47.799,0.69995,1.2
430.12,30.936,47.113,0.79999,1.1998
444.73,31.736,46.428,0.60001,1.2
459.91,32.136,45.742,2.4412,5.6843e-14
473.36,34.536,45.742,2.5902,0.28099
470.54,36.936,45.511,0.99989,13.197
465.28,27.062,47.042,0.45941,13.194
461.25,18.188,47.504,0.5995,0.91964
460.68,18.588,47.047,0.1008,1.2
460.68,18.655,46.361,0.44143,-5.6843e-14
460.11,19.055,46.361,0.89996,1.4803
459,19.388,45.444,0.35327,2.3999
459,19.388,44.071,0,0.91949
441.96,20.658,48.16,0,0
441.96,20.658,48.16,0.046722,0.28033
441.96,20.658,47.932,0.35325,0.91963
441.39,20.658,47.474,0.30042,0
441.39,20.725,47.474,0.44222,0
440.82,21.125,47.474,0.9984,1.2
439.67,21.925,46.789,4.0012,13.197
416.72,31.267,47.625,0.70089,13.197
412.65,22.784,47.797,0.25368,11.992
426.07,15.082,47.928,0.59945,0
441.24,15.482,47.928,1.8352,16.477
434.85,25.758,47.23,0.79992,1.1999
450.03,26.158,46.543,4.4377,16.202
457.49,23.188,45.718,0.70617,2.1188
472.66,23.521,44.578,0.19999,0
487.84,23.521,44.578,0.19998,0
503.59,23.521,44.578,0.29908,0
518.77,23.588,44.578,1.3887,0.281
524.43,24.788,44.345,1.7987,1.5485
522.7,26.245,43.831,1.5524,12.92
499.67,33.225,45.781,1.5976,11.645
494.46,24.795,47.586,1.4407,16.198
488.09,18.734,47.333,0.59366,0.28093
487.52,19.134,47.104,2.2001,3.6
485.23,20.734,45.044,0.50607,0.9187
485.23,21.067,44.59,0.19998,-1.1369e-13
484.66,21.067,44.59,0.19998,0
484.66,21.067,44.59,0.19998,0
484.66,21.067,44.59,0.49903,-1.1369e-13
484.09,21.134,44.59,1.349,1.4808
482.37,22.334,43.671,3.2329,13.193
490.42,19.135,47.741,0.70642,14.396
501.54,26.605,47.507,0.85323,14.115
525,17.64,47.686,1.0432,1.1999
523.86,18.44,47,0.99583,16.2
502.33,27.632,46.931,0.49982,1.4803
501.75,27.965,46.015,4.2375,16.202
493.51,24.596,45.325,0.19999,0.91962
493.51,24.596,44.87,0.15326,0
492.94,24.596,44.87,0,0
492.94,24.596,44.87,0.10109,1.2
492.94,24.663,44.185,0.8401,1.4791
475.41,26.564,47.93,4.3905,2.7513
502.12,30.414,46.372,1.7994,12.916
524.43,22.344,47.434,1.5,12.843
505.04,30.4,47.219,1.2989,16.198
498.99,23.554,47.124,0.99665,1.4808
497.84,24.354,46.208,2.398,3.5997
495.54,25.154,44.148,0.4595,0.919
478.6,26.726,48.161,0,0
478.6,26.726,48.161,0,0
478.6,26.727,48.161,0.046722,0.28033
478.6,26.727,47.934,0.60007,15.594
491.94,17.739,46.864,0.69181,12.917
519.39,24.542,47.695,1.3476,1.1369e-13
523.86,25.742,47.695,0.34566,0
523.86,26.076,47.695,0.59987,13.473
520.37,17.737,47.583,0.89072,1.2005
519.22,18.203,46.896,0.60241,0.91912
518.64,18.603,46.44,0.99458,0
517.5,19.403,46.44,1.7921,1.481
515.77,21.003,45.523,0.99992,1.1998
514.62,21.803,44.836,1.7601,0.91789
512.91,23.403,44.383,1.0421,1.199
495.4,25.424,48.161,1.787,13.475
490.77,18.846,47.655,0.59988,13.194
476.45,27.091,47.614,0.75808,0.91913
491.63,27.491,47.157,0.39831,1.2
506.81,27.891,46.471,0.59779,0
522,28.291,46.471,0.39255,1.4808
525,28.691,45.554,0.30632,2.3993
524.43,29.025,44.181,0.39975,0.91963
507.77,30.4,48.162,0.19998,0
507.77,30.4,48.162,0.19999,0
507.2,30.4,48.162,0,0
507.2,30.4,48.162,0.14046,0.28092
507.2,30.467,47.934,1.9919,15.593
502.02,23.087,46.862,2.993,12.916
495.66,16.092,47.695,1.7935,0
493.97,17.692,47.695,1.395,0.28084
492.24,18.892,47.467,0.6598,13.193
477.98,26.848,47.583,0,2.1196
493.73,26.848,46.44,0.40004,1.2001
508.91,27.248,45.754,0.046722,0.28033
524.66,27.248,45.524,0.69341,1.2005
524.46,27.715,44.837,0.55255,1.1987
523.88,28.115,44.151,0.80612,0.91835
506.42,30.101,48.162,1.6388,0
504.71,31.701,48.162,1.1997,11.992
501.8,24.827,47.969,0.55422,13.195
498.32,16.81,47.855,0.78909,0.28088
497.17,17.61,47.627,0.3531,1.1995
497.17,17.944,46.941,1.2988,0.91955
495.46,18.01,46.484,0.74708,1.4808
494.89,18.41,45.567,1.2428,2.3997
493.74,19.61,44.194,1.5034,0.91799
475.64,21.63,48.162,0.35302,-1.1369e-13
475.11,21.63,48.162,0.2467,0
475.11,21.63,48.162,0.55322,1.1369e-13
505.88,21.63,48.162,0,0.28033
525,21.63,47.934,0.69344,14.394
504.62,29.417,47.545,1.5891,13.195
500,22.371,47.594,1.1994,1.2
498.86,23.571,46.907,1.2527,0.91909
497.71,24.771,46.451,1.3981,11.996
493.09,16.623,47.705,1.7974,-1.1369e-13
490.78,17.823,47.705,0.89982,0
490.21,18.556,47.705,0.69842,0
489.64,18.623,47.705,0.59329,1.4808
489.06,19.023,46.79,0.59988,1.1998
488.48,19.423,46.103,0.95302,1.2001
487.33,20.223,45.417,3.4401,1.1993
483.89,23.423,44.73,1.3985,13.199
474.4,29.638,46.376,1.3998,14.398
500.09,20.24,47.115,1.3983,1.2006
524.43,21.44,46.428,0.80002,2.4
523.86,21.84,45.055,1.4045,0.91873
522.13,23.04,44.601,1.1974,0
520.98,23.84,44.601,0.5528,1.2
520.41,24.24,43.915,0.29894,0
520.41,24.573,43.915,0,0
520.41,24.573,43.915,0,0
520.41,24.573,43.915,0.19998,0
520.41,24.573,43.915,0.046722,1.4797
502.89,25.412,47.925,0.29373,13.193
499.98,17.29,47.654,1.5495,13.197
478.99,26.324,47.613,0.40633,2.1191
478.99,26.724,46.47,1.3933,0
477.28,27.924,46.47,0.64195,13.197
486.01,18.396,47.538,0.59596,0
516.93,18.796,47.538,1.598,1.2
523.9,19.597,46.852,1.3001,0.28033
522.75,20.33,46.622,0.19999,1.2
522.75,20.33,45.936,0.49604,2.1196
522.18,20.397,44.795,1.3969,1.1369e-13
520.46,21.597,44.795,0.55455,1.2
519.89,21.997,44.109,0.99413,13.482
497.64,28.666,45.832,0.79492,15.601
491.83,19.139,46.102,2.0477,1.2001
490.11,21.139,45.415,0.99969,1.1998
488.96,21.939,44.728,0.95092,1.1978
487.81,22.739,44.043,0.35302,1.1992
525,24.259,47.932,1.0936,2.4005
523.86,24.325,46.558,0.76006,2.1191
523.28,24.725,45.417,0.29897,0
522.7,25.059,45.417,0,0
522.7,25.059,45.417,0,1.2
522.7,25.059,44.731,0.046723,0
522.7,25.059,44.731,0.29906,0
522.7,25.125,44.731,1.8024,1.1989
520.4,26.725,44.046,1.5952,13.482
513.32,17.632,45.811,0.94583,13.196
492.35,23.971,47.17,1.3974,13.194
487.74,16.097,47.53,0.59999,1.2
487.17,16.497,46.843,1.5929,16.202
482.6,26.523,46.773,0.30629,2.3992
525,26.856,45.4,3.6403,17.119
516.64,24.429,44.393,0,0
516.64,24.429,44.393,0,0
516.64,24.429,44.393,-1.7053e-13,6.8212e-13
516.64,24.429,44.393,0,0
516.64,24.429,44.393,0.1404,0.28081
516.64,24.496,44.16,2.7973,2.7509
496.86,27.164,47.062,0.95135,12.912
492.8,18.978,47.585,0.39911,11.641
499.96,27.689,47.924,0.74159,14.996
525,21.851,47.648,0.29368,0.28085
524.43,21.918,47.419,1.7999,3.5997
522.69,23.118,45.36,0.50619,2.1189
522.11,23.451,44.22,0.5997,0
521.55,23.451,44.22,0.15326,0
521.55,23.451,44.22,0.2,1.2
504.62,24.544,48.159,0.14468,0
504.04,24.611,48.159,1.9974,1.1998
502.32,26.211,47.473,1.7963,13.473
497.11,18.822,47.543,1.4003,13.194
476.69,27.725,47.596,0.80028,13.193
472.63,19.538,47.603,0.96037,2.1191
472.06,20.338,46.46,1.442,14.999
449.92,29.96,47.073,1.3943,1.4808
448.21,30.36,46.157,4.2385,17.395
440,28.727,44.464,0.50517,2.1169
422.49,30,48.155,0.39996,2.2737e-13
421.92,30,48.155,0.39999,-2.2737e-13
421.35,30,48.155,0.35325,0
421.35,30,48.155,0.69352,1.4807
420.77,30.467,47.241,0.79674,3.9518
419.63,31.517,44.996,1.1983,13.201
413.83,23.072,46.365,0.80736,12.563
392.74,30.431,47.623,0.59951,16.197
387.51,23.596,47.344,0.34702,0.28033
386.94,23.929,47.116,0.79995,2.3999
386.37,23.929,45.742,0.15327,0.91963
386.37,23.929,45.287,0.19998,0
385.8,23.929,45.287,0.19998,0
385.8,23.929,45.287,0,0.28033
385.8,23.929,45.056,0.093619,14.403
364.67,30.237,46.027,2.0121,12.916
358.29,22.168,47.471,0.99985,1.2001
357.15,22.968,46.786,0.84494,0
356.57,23.768,46.786,0.59737,13.196
336.34,30.067,47.625,1.3504,1.2
335.19,31.267,46.939,0.8398,-2.2737e-13
334.05,32.067,46.939,0.90101,1.1999
333.48,32.8,46.253,0.55331,1.2002
332.91,33.2,45.567,0.046723,1.2
332.91,33.2,44.882,0.69909,0
331.77,33.667,44.882,2.9424,0.2809
328.91,36.467,44.649,1.0454,13.201
323.09,26.972,46.279,1.2002,13.196
317.89,17.468,47.321,0.55319,1.2
317.31,17.868,46.634,0.39979,1.1994
316.75,18.268,45.948,0.65119,0.91895
316.18,18.668,45.493,1.1941,1.4809
315.03,19.068,44.575,0.90515,1.1973
313.88,19.402,43.89,0.35321,0.91941
296.5,20.881,48.157,0,0.28033
296.5,20.881,47.929,0,1.2
296.5,20.881,47.243,0.046723,2.1196
296.5,20.881,46.1,0.39992,0.28033
295.94,20.881,45.87,0.68653,13.199
274.72,27.17,47.191,1.359,12.914
270.08,19.323,47.761,2.3904,0
267.8,21.723,47.761,0.3979,0
267.23,22.123,47.761,0.73845,11.992
264.32,15.041,47.923,0.80004,1.2001
263.75,15.441,47.237,0.75025,0
262.6,15.841,47.237,0.19998,0
262.6,15.841,47.237,0.24671,1.4803
262.6,15.841,46.322,0.89136,1.2005
261.46,16.308,45.635,0.96005,2.1174
260.31,17.108,44.496,1.8394,1.4789
241.58,20.61,47.934,1.7854,13.196
220.5,30.467,47.656,1.1941,13.194
216.44,22.754,47.612,0.59993,1.1999
215.86,23.154,46.925,0.5063,1.1996
215.3,23.488,46.239,0.29679,0.91963
215.3,23.554,45.783,1.5974,1.2
213.59,23.954,45.098,1.3975,1.1988
212.44,24.754,44.413,0.65317,2.2737e-13
211.86,25.088,44.413,0.046723,0
211.86,25.088,44.413,0.79991,1.1998
193.48,27.211,48.162,0.35325,1.2
192.91,27.211,47.476,0.24672,1.4803
255.91,27.211,46.561,0.49384,14.398
313.73,17.13,47.19,2.9979,14.116
353.88,26.097,47.61,1.347,1.2
415.73,27.297,46.925,0.40086,0
478.16,27.697,46.925,0.83928,13.476
524.42,18.948,47.428,0.99969,1.2
523.86,19.748,46.741,1.0026,0.91945
522.71,20.548,46.285,0.69985,1.2
522.13,20.882,45.599,0.69367,1.4809
521.56,20.948,44.681,0.59951,2.3989
504.05,22.457,47.931,1.8031,0.91887
502.32,23.657,47.473,1.3504,0.28087
500.59,24.857,47.244,1.2024,13.197
496.53,17.063,47.543,0.60612,14.116
476.14,23.816,47.694,0.69957,0.28033
475.56,24.55,47.465,0,1.2
475.56,24.55,46.779,0.099448,0.91965
475.56,24.616,46.322,0.64164,4.5475e-13
514.54,25.016,46.322,1.1,1.1999
524.43,25.35,45.637,0.19998,1.2
524.43,25.35,44.951,0.15326,0
523.86,25.35,44.951,0,0
523.86,25.35,44.951,0,0
523.86,25.35,44.951,0.2467,0.28033
523.86,25.35,44.719,0.29362,13.202
502.95,30.803,46.364,1.1938,13.197
497.72,21.773,47.342,1.0041,2.1188
496.58,22.573,46.2,1.5996,0
494.86,23.773,46.2,0.65357,13.197
479.85,30,47.454,0.39897,0
495.03,30.4,47.454,0.097977,0
510.78,30.467,47.454,0.84061,0.28087
525,31.267,47.225,0.50628,1.1994
524.42,31.6,46.539,0.64691,1.2005
523.85,32.067,45.852,1.2041,0.91894
522.13,33.267,45.397,1.6421,1.4805
520.99,34.867,44.479,1.3983,13.2
514.63,25.382,46.105,0.60003,13.196
509.43,15.753,47.27,1.5983,1.2
508.29,16.953,46.583,1.1992,1.1999
506.56,17.753,45.897,0.59995,2.3999
505.98,18.153,44.524,0.50518,1.1972
505.98,18.486,43.839,0.79986,1.1995
487.88,19.504,47.929,0.55326,2.1196
487.3,19.904,46.785,0,0
487.3,19.904,46.785,0,0
487.3,19.904,46.785,0,0
487.3,19.904,46.785,0.19998,0
487.3,19.904,46.785,0.54486,0
486.74,20.371,46.785,1.3929,0.28087
485.02,21.171,46.555,2.5924,13.197
462.34,30.259,47.395,1.7968,14.396
457.13,22.327,47.43,1.4048,14.116
435.49,30.431,47.669,1.3554,0
434.34,31.631,47.669,0.94108,14.997
429.14,25.578,47.582,0.69369,1.4808
428.59,26.045,46.666,6.0372,17.379
418.59,25.578,44.986,0.45936,2.1187
418.01,25.911,43.847,0,0
418.01,25.911,43.847,1.7053e-13,1.1999
400.92,26.852,48.152,0.14427,1.2
400.35,26.919,47.466,0.59423,0.28087
399.81,27.319,47.237,2.6008,3.9519
397.52,29.569,44.992,1.1976,13.201
391.18,20.724,46.363,1.4005,14.043
369.55,28.429,46.707,0.59998,16.202
364.37,21.507,46.632,0.99864,1.1996
363.21,22.307,45.945,1.7998,2.3997
361.49,23.107,44.572,0.45847,2.1169
343.69,24.761,48.157,0,0
343.69,24.761,48.157,0.19999,1.2
343.69,24.761,47.471,0,0
343.69,24.761,47.471,0.44546,0
343.12,25.161,47.471,0.49602,0
342.55,25.228,47.471,3.9905,13.47
335.1,19.438,47.543,1.5998,14.396
313.22,27.531,47.466,0.76019,14.116
309.21,18.46,47.676,1.2399,0
308.07,19.66,47.676,1.5975,15.276
286.25,30.067,47.361,0.59991,1.1998
285.68,30.467,46.674,4.5439,16.201
277.43,27.443,45.809,0.39999,2.1196
276.86,27.443,44.668,0.39997,1.2
276.86,27.443,43.982,0.19998,0
276.29,27.443,43.982,0.35324,0
276.29,27.443,43.982,0.093632,0.28089
275.72,27.51,43.749,1.1977,1.5519
257.09,30.414,47.741,1.9954,14.11
252.45,24.235,47.009,0.39813,12.841
249.01,15.863,47.157,1.2,14.996
227.68,26.013,47.43,0.43942,0.28087
227.11,26.413,47.201,0.79999,2.4
226.53,26.813,45.827,0.50646,0.91948
225.95,27.146,45.372,0.59976,0
225.38,27.146,45.372,0.15326,0
224.81,27.146,45.372,0.046722,1.4803
224.81,27.146,44.454,0.49401,15.591
203.59,21.647,47.674,2.0009,14.115
181.35,30.467,47.722,2.5482,0
179.06,32.867,47.722,0.39784,0
178.55,33.267,47.722,0.44292,11.993
175.65,25.81,47.915,1.9982,-2.2737e-13
173.96,27.41,47.915,1.1534,1.2001
172.8,28.21,47.23,0.34569,0
172.23,28.544,47.23,0.39994,0.28033
171.66,28.544,47.001,0.19999,1.2
171.66,28.544,46.314,0.85394,2.1194
171.08,29.01,45.172,2.0363,-2.2737e-13
168.79,31.01,45.172,2.39,13.481
161.81,23.176,46.295,0.55312,14.398
139.88,30.068,47.082,1.2462,2.4
138.16,31.268,45.709,0.59986,1.1997
137.58,31.668,45.022,0.60436,2.1187
137.01,32.068,43.883,1.5948,0.28081
135.37,33.268,43.649,1.5519,1.2002
133.02,18.948,47.925,0.30629,2.1188
133.02,19.281,46.781,0,1.2
133.02,19.281,46.096,0,0
133.02,19.281,46.096,0,1.2
133.02,19.281,45.41,0,0
